codEmpresa,nomEmpresa,numReserva,codEmpenho,anoEmpenho,mesEmpenho,datEmpenho,codProcesso,numCpfCnpj,txtRazaoSocial,numContrato,anoContrato,codOrgao,txDescricaoOrgao,codUnidade,txDescricaoUnidade,codFuncao,txDescricaoFuncao,codSubFuncao,txDescricaoSubFuncao,codPrograma,txDescricaoPrograma,codProjetoAtividade,txDescricaoProjetoAtividade,codCategoria,txDescricaoCategoriaEconomica,codGrupo,txDescricaoGrupoDespesa,codModalidade,txDescricaoModalidade,codElemento,txDescricaoElemento,codFonteRecurso,txDescricaoFonteRecurso,codItemDespesa,txDescricaoItemDespesa,codSubElemento,txDescricaoSubElementoDespesa,valTotalEmpenhado,valAnuladoEmpenho,valEmpenhadoLiquido,valLiquidado,valPagoExercicio,valPagoRestos,anexos,codReferencia,codDestinacaoRecurso,codVinculacaoRecurso,codExeFonte,numeroOriginalContrato,_mesConsulta
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,25910,38210,2026,4,01/04/2026 00:00:00,6018202100763794,49723802000119,SCOPUS CONSTRUTORA & INCORPORADORA LTDA,21744,2022,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,10,Saúde,301,Atenção Básica,4015,"Saúde em Atenção Básica, Especialidades e Vigilância",1525,Construção e Implantação de Equipamentos de Atenção Básica e Especiali,4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,51,Obras em Andamento - Uso Comum do Povo,10.2.755.1224,PMSP-SF/COADM-Fundo Municipal de Desenvolvimento Social-FMD,0,Hospitais e Similares ,8,Obras e Instalações,399209.53,0.0,399209.53,390183.44,0.0,0.0,"[{'siglaUnidadeMedida': 'SER', 'descricaoAnexo': 'SMS/OBRAS - EXECUÇÃO DE OBRAS DE CONSTRUÇÃO DA UBS CIDADE DUTRA – LOTE 3 - EXERCÍCIO 2026.', 'qtdeAnexo': 1, 'valorUnitarioAnexo': 399209.53}]",,,,,,4
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,25910,38215,2026,4,01/04/2026 00:00:00,6018202100763794,49723802000119,SCOPUS CONSTRUTORA & INCORPORADORA LTDA,21744,2022,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,10,Saúde,301,Atenção Básica,4015,"Saúde em Atenção Básica, Especialidades e Vigilância",1525,Construção e Implantação de Equipamentos de Atenção Básica e Especiali,4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,51,Obras em Andamento - Uso Comum do Povo,10.2.755.1224,PMSP-SF/COADM-Fundo Municipal de Desenvolvimento Social-FMD,0,Hospitais e Similares ,8,Obras e Instalações,50630.62,0.0,50630.62,0.0,0.0,0.0,"[{'siglaUnidadeMedida': 'SER', 'descricaoAnexo': 'SMS/OBRAS - EXECUÇÃO DE OBRAS DE CONSTRUÇÃO DA UBS CIDADE DUTRA – LOTE 3 - EXERCÍCIO 2026.', 'qtdeAnexo': 1, 'valorUnitarioAnexo': 50630.62}]",,,,,,4
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,25944,38251,2026,4,01/04/2026 00:00:00,6018202400871290,55757193000111,CONSORCIO RENOVA SAUDE,27805,2024,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,10,Saúde,302,Assistência Hospitalar e Ambulatorial,4016,Saúde em Atenção Hospitalar e de Urgência e Emergência,1536,"Ampliação, Reforma e Requalificação de Equipamentos em Atenção Hospita",4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,51,Obras em Andamento - Uso Comum do Povo,08.2.759.1224,PMSP-SF/COADM-Fundo Municipal de Desenvolvimento Social-FMD,0,Hospitais e Similares ,8,Obras e Instalações,10831647.4,0.0,10831647.4,0.0,0.0,0.0,"[{'siglaUnidadeMedida': 'SER', 'descricaoAnexo': 'SMS/OBRAS - SERVIÇOS DE ARQUITETURA E ENGENHARIA E EXECUÇÃO DE OBRAS COM VISTAS À REFORMA E AMPLIAÇÃO DO LOTE 3 - HOSPITAL MUNICIPAL DR BENEDICTO MONTENEGRO - EXERCÍCIO 2026.', 'qtdeAnexo': 1, 'valorUnitarioAnexo': 10831647.4}]",,,,,,4
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,25944,38257,2026,4,01/04/2026 00:00:00,6018202400871290,55757193000111,CONSORCIO RENOVA SAUDE,27805,2024,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,10,Saúde,302,Assistência Hospitalar e Ambulatorial,4016,Saúde em Atenção Hospitalar e de Urgência e Emergência,1536,"Ampliação, Reforma e Requalificação de Equipamentos em Atenção Hospita",4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,51,Obras em Andamento - Uso Comum do Povo,08.2.759.1224,PMSP-SF/COADM-Fundo Municipal de Desenvolvimento Social-FMD,0,Hospitais e Similares ,8,Obras e Instalações,529342.6,0.0,529342.6,0.0,0.0,0.0,"[{'siglaUnidadeMedida': 'SER', 'descricaoAnexo': 'SMS/OBRAS - SERVIÇOS DE ARQUITETURA E ENGENHARIA E EXECUÇÃO DE OBRAS COM VISTAS À REFORMA E AMPLIAÇÃO DO LOTE 3 - HOSPITAL MUNICIPAL DR BENEDICTO MONTENEGRO - EXERCÍCIO 2026.', 'qtdeAnexo': 1, 'valorUnitarioAnexo': 529342.6}]",,,,,,4
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,25924,38348,2026,4,01/04/2026 00:00:00,6018202400254240,00688529000140,JB CONSTRUCOES E EMPREENDIMENTOS LTDA,7318,2024,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,10,Saúde,302,Assistência Hospitalar e Ambulatorial,4016,Saúde em Atenção Hospitalar e de Urgência e Emergência,1535,Construção e Implantação de Equipamentos em Atenção Hospitalar e de Ur,4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,51,Obras em Andamento - Uso Comum do Povo,08.1.759.1224,PMSP-SF/COADM-Fundo Municipal de Desenvolvimento Social-FMD,0,Hospitais e Similares ,8,Obras e Instalações,1906103.38,0.0,1906103.38,0.0,0.0,0.0,"[{'siglaUnidadeMedida': 'SER', 'descricaoAnexo': 'SMS/OBRAS - CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DE CONSTRUÇÃO DA UPA VILA PRUDENTE (LOTE 05), PARA SMS - EXERCÍCIO DE 2026', 'qtdeAnexo': 1, 'valorUnitarioAnexo': 1906103.38}]",,,,,,4
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,25924,38358,2026,4,01/04/2026 00:00:00,6018202400254240,00688529000140,JB CONSTRUCOES E EMPREENDIMENTOS LTDA,7318,2024,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,10,Saúde,302,Assistência Hospitalar e Ambulatorial,4016,Saúde em Atenção Hospitalar e de Urgência e Emergência,1535,Construção e Implantação de Equipamentos em Atenção Hospitalar e de Ur,4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,51,Obras em Andamento - Uso Comum do Povo,08.1.759.1224,PMSP-SF/COADM-Fundo Municipal de Desenvolvimento Social-FMD,0,Hospitais e Similares ,8,Obras e Instalações,85072.86,0.0,85072.86,0.0,0.0,0.0,"[{'siglaUnidadeMedida': 'SER', 'descricaoAnexo': 'SMS/OBRAS - CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DE CONSTRUÇÃO DA UPA VILA PRUDENTE (LOTE 05), PARA SMS - EXERCÍCIO DE 2026 - 1º REAJUSTE', 'qtdeAnexo': 1, 'valorUnitarioAnexo': 85072.86}]",,,,,,4
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,25914,38393,2026,4,02/04/2026 00:00:00,6018202501218231,56838949000110,CONSTRUTORA PROGREDIOR LTDA,32427,2025,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,10,Saúde,301,Atenção Básica,4015,"Saúde em Atenção Básica, Especialidades e Vigilância",1526,"Ampliação, Reforma e Requalificação de Equipamentos de Atenção Básica ",4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,51,Obras em Andamento - Uso Comum do Povo,08.1.759.1224,PMSP-SF/COADM-Fundo Municipal de Desenvolvimento Social-FMD,0,Hospitais e Similares ,8,Obras e Instalações,90566.59,0.0,90566.59,10849.53,0.0,0.0,"[{'siglaUnidadeMedida': 'SER', 'descricaoAnexo': 'SMS/OBRAS - EMPRESA ESPECIALIZADA PARA A PRESTAÇÃO DE SERVIÇOS DE REPAROS, ADEQUAÇÕES PONTUAIS E PEQUENOS SERVIÇOS DE ENGENHARIA NOS PRÉDIOS OCUPADOS PELA SMS, COM FORNECIMENTO DE MATERIAL E MÃO-DE-OBRALOTE 02 - LESTE 1- UBS ITAIM PAULISTA - DR. JÚLIO DE GOUVEIA (2ª FASE).\n\n', 'qtdeAnexo': 1, 'valorUnitarioAnexo': 90566.59}]",,,,,,4
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,25914,38401,2026,4,02/04/2026 00:00:00,6018202501166754,07534937000196,TETRABASE  ENGENHARIA E CONSTRUCOES LTDA,31344,2025,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,10,Saúde,301,Atenção Básica,4015,"Saúde em Atenção Básica, Especialidades e Vigilância",1526,"Ampliação, Reforma e Requalificação de Equipamentos de Atenção Básica ",4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,51,Obras em Andamento - Uso Comum do Povo,08.1.759.1224,PMSP-SF/COADM-Fundo Municipal de Desenvolvimento Social-FMD,0,Hospitais e Similares ,8,Obras e Instalações,228070.7,0.0,228070.7,0.0,0.0,0.0,"[{'siglaUnidadeMedida': 'SER', 'descricaoAnexo': 'SMS/OBRAS - EMPRESA ESPECIALIZADA PARA A PRESTAÇÃO DE SERVIÇOS DE REPAROS, ADEQUAÇÕES PONTUAIS E PEQUENOS SERVIÇOS DE ENGENHARIA NOS PRÉDIOS OCUPADOS PELA SMS, COM FORNECIMENTO DE MATERIAL E MÃO-DE-OBRA - LOTE 03 - LESTE 2 -  CERCAMENTO/MURO JARDIM CIBELE (RUA TOMOICHI SHIMIZU, N° 460)', 'qtdeAnexo': 1, 'valorUnitarioAnexo': 228070.7}]",,,,,,4
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,25914,38404,2026,4,02/04/2026 00:00:00,6018202501165634,62533278000181,H E ENGENHARIA COMERCIO E REPRESENTACOES LTDA,32221,2025,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,10,Saúde,301,Atenção Básica,4015,"Saúde em Atenção Básica, Especialidades e Vigilância",1526,"Ampliação, Reforma e Requalificação de Equipamentos de Atenção Básica ",4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,51,Obras em Andamento - Uso Comum do Povo,08.1.759.1224,PMSP-SF/COADM-Fundo Municipal de Desenvolvimento Social-FMD,0,Hospitais e Similares ,8,Obras e Instalações,328805.89,0.0,328805.89,211959.35,0.0,0.0,"[{'siglaUnidadeMedida': 'SER', 'descricaoAnexo': 'SMS/OBRAS - EMPRESA ESPECIALIZADA PARA A PRESTAÇÃO DE SERVIÇOS DE REPAROS, ADEQUAÇÕES PONTUAIS E PEQUENOS SERVIÇOS DE ENGENHARIA NOS PRÉDIOS OCUPADOS PELA SMS. - LOTE 08- SUL 1- UBS JARDIM MACEDÔNIA.', 'qtdeAnexo': 1, 'valorUnitarioAnexo': 328805.89}]",,,,,,4
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,25924,38405,2026,4,02/04/2026 00:00:00,6018202300747687,51803790000184,CONSORCIO UG,26613,2023,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,10,Saúde,302,Assistência Hospitalar e Ambulatorial,4016,Saúde em Atenção Hospitalar e de Urgência e Emergência,1535,Construção e Implantação de Equipamentos em Atenção Hospitalar e de Ur,4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,51,Obras em Andamento - Uso Comum do Povo,08.1.759.1224,PMSP-SF/COADM-Fundo Municipal de Desenvolvimento Social-FMD,0,Hospitais e Similares ,8,Obras e Instalações,1383763.84,0.0,1383763.84,0.0,0.0,0.0,"[{'siglaUnidadeMedida': 'SER', 'descricaoAnexo': 'SMS/OBRAS - CONTRATAÇÃO DE OBRA DA CONSTRUÇÃO DA UPA GRAJAÚ - EXERCÍCIO 2026.', 'qtdeAnexo': 1, 'valorUnitarioAnexo': 1383763.84}]",,,,,,4
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,25924,38407,2026,4,02/04/2026 00:00:00,6018202300747687,51803790000184,CONSORCIO UG,26613,2023,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,10,Saúde,302,Assistência Hospitalar e Ambulatorial,4016,Saúde em Atenção Hospitalar e de Urgência e Emergência,1535,Construção e Implantação de Equipamentos em Atenção Hospitalar e de Ur,4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,51,Obras em Andamento - Uso Comum do Povo,08.1.759.1224,PMSP-SF/COADM-Fundo Municipal de Desenvolvimento Social-FMD,0,Hospitais e Similares ,8,Obras e Instalações,116236.16,0.0,116236.16,0.0,0.0,0.0,"[{'siglaUnidadeMedida': 'SER', 'descricaoAnexo': 'SMS/OBRAS - CONTRATAÇÃO DE OBRA DA CONSTRUÇÃO DA UPA GRAJAÚ - REAJUSTE - EXERCÍCIO 2026.', 'qtdeAnexo': 1, 'valorUnitarioAnexo': 116236.16}]",,,,,,4
