codEmpresa,nomEmpresa,numReserva,codEmpenho,anoEmpenho,mesEmpenho,datEmpenho,codProcesso,numCpfCnpj,txtRazaoSocial,numContrato,anoContrato,codOrgao,txDescricaoOrgao,codUnidade,txDescricaoUnidade,codFuncao,txDescricaoFuncao,codSubFuncao,txDescricaoSubFuncao,codPrograma,txDescricaoPrograma,codProjetoAtividade,txDescricaoProjetoAtividade,codCategoria,txDescricaoCategoriaEconomica,codGrupo,txDescricaoGrupoDespesa,codModalidade,txDescricaoModalidade,codElemento,txDescricaoElemento,codFonteRecurso,txDescricaoFonteRecurso,codItemDespesa,txDescricaoItemDespesa,codSubElemento,txDescricaoSubElementoDespesa,valTotalEmpenhado,valAnuladoEmpenho,valEmpenhadoLiquido,valLiquidado,valPagoExercicio,valPagoRestos,anexos,codReferencia,codDestinacaoRecurso,codVinculacaoRecurso,codExeFonte,numeroOriginalContrato,_mesConsulta
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,21111,31734,2024,2,29/02/2024 00:00:00,6018202300744645,03101876000112,DB CONSTRUCOES LTDA,23379,2023,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,10,Saúde,301,Atenção Básica,3003,"Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilânc",1525,Construção e Implantação de Equipamentos de Atenção Básica e Especiali,4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,51,Obras em Andamento - Uso Comum do Povo,08.1.759.1224,PMSP-SF/COADM-Fundo Municipal de Desenvolvimento Social-FMD,0,Hospitais e Similares ,8,Obras e Instalações,130772.61,0.0,130771.99,0.0,0.0,0.0,"[{'siglaUnidadeMedida': 'SER', 'descricaoAnexo': 'SMS - EXECUÇÃO DE OBRA DA UBS ALTO DE UMUARAMA COM FORNECIMENTO DE MATERIAL E MÃO DE OBRA - PERÍODO: JANEIRO/2024.', 'qtdeAnexo': 1, 'valorUnitarioAnexo': 130772.61}]",,,,,,2
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,21111,31738,2024,2,29/02/2024 00:00:00,6018202300746028,12420273000174,R J C SINALIZACAO URBANA LTDA,23436,2023,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,10,Saúde,301,Atenção Básica,3003,"Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilânc",1525,Construção e Implantação de Equipamentos de Atenção Básica e Especiali,4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,51,Obras em Andamento - Uso Comum do Povo,08.1.759.1224,PMSP-SF/COADM-Fundo Municipal de Desenvolvimento Social-FMD,0,Hospitais e Similares ,8,Obras e Instalações,160000.0,0.0,159767.14,0.0,0.0,0.0,"[{'siglaUnidadeMedida': 'SER', 'descricaoAnexo': 'SMS - CONTRATAÇÃO DE EMPRESA ÁRA EXECUÇÃO DE OBRAS PARA CONSTRUÇÃO DE UNIDADES BÁSICAS DE SAÚDE PARA SMS COM FORNECIMENTO DE MATERIAL E MÃO DE OBRA - PERÍODO: JANEIRO/2024.', 'qtdeAnexo': 1, 'valorUnitarioAnexo': 160000.0}]",,,,,,2
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,21117,31743,2024,2,29/02/2024 00:00:00,6018202300747903,51804427000183,CONSORCIO SAUDE - PMSP,28165,2023,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3026,Ações e Serviços da Saúde em Atenção Hospitalar e de Urgência e Emergê,1536,"Ampliação, Reforma e Requalificação de Equipamentos em Atenção Hospita",4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,51,Obras em Andamento - Uso Comum do Povo,08.1.759.1224,PMSP-SF/COADM-Fundo Municipal de Desenvolvimento Social-FMD,0,Hospitais e Similares ,8,Obras e Instalações,3586033.05,0.0,2442388.87,0.0,0.0,0.0,"[{'siglaUnidadeMedida': 'SER', 'descricaoAnexo': 'SMS - CONTRATAÇÃO DE REFORMA DA UPA SANTANA - JANEIRO A JULHO/2024', 'qtdeAnexo': 1, 'valorUnitarioAnexo': 3586033.05}]",,,,,,2
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,21111,31744,2024,2,29/02/2024 00:00:00,6018202300469989,04373329000159,VILLANOVA ENGENHARIA E DESENVOLVIMENTO AMBIENTAL LTDA,15958,2023,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,10,Saúde,301,Atenção Básica,3003,"Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilânc",1525,Construção e Implantação de Equipamentos de Atenção Básica e Especiali,4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,51,Obras em Andamento - Uso Comum do Povo,08.1.759.1224,PMSP-SF/COADM-Fundo Municipal de Desenvolvimento Social-FMD,1,Postos de Corpo de Bombeiros e Similares ,8,Obras e Instalações,274019.09,274019.09,0.0,0.0,0.0,0.0,"[{'siglaUnidadeMedida': 'SER', 'descricaoAnexo': 'SMS - CONSTRUÇÃO DE UNIDADE BÁSICA DE SAÚDE - UBS VILA RUBI - RUA ARCHOTE DO PERÚ, S/N - PARQUE DAS ÁRVORES - SÃO PAULO - SP - PERÍODO: JANEIRO/2024.', 'qtdeAnexo': 1, 'valorUnitarioAnexo': 274019.09}]",,,,,,2
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,21117,31755,2024,2,29/02/2024 00:00:00,6110202200078120,22687927000184,D M DIAS CHAVES,26040,2023,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3026,Ações e Serviços da Saúde em Atenção Hospitalar e de Urgência e Emergê,1536,"Ampliação, Reforma e Requalificação de Equipamentos em Atenção Hospita",4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,51,Obras em Andamento - Uso Comum do Povo,08.1.759.1224,PMSP-SF/COADM-Fundo Municipal de Desenvolvimento Social-FMD,0,Hospitais e Similares ,8,Obras e Instalações,1143644.16,0.0,1143644.16,0.0,0.0,0.0,"[{'siglaUnidadeMedida': 'SER', 'descricaoAnexo': 'SMS - CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM REFORMA E ADEQUAÇÕES EM EDIFICAÇÕES PARA REFORMA GERAL DO SERVIÇO DE NUTRIÇÃO E DIETÉTICA (SND), PARA O HMJSH, PERTENCENTE À SMS – EXERCÍCIO DE 2024', 'qtdeAnexo': 1, 'valorUnitarioAnexo': 1143644.16}]",,,,,,2
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,21111,31763,2024,2,29/02/2024 00:00:00,6018202300746494,51773856000130,CONSORCIO HR,26066,2023,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,10,Saúde,301,Atenção Básica,3003,"Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilânc",1525,Construção e Implantação de Equipamentos de Atenção Básica e Especiali,4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,51,Obras em Andamento - Uso Comum do Povo,08.1.759.1224,PMSP-SF/COADM-Fundo Municipal de Desenvolvimento Social-FMD,0,Hospitais e Similares ,8,Obras e Instalações,327803.08,0.0,327803.08,0.0,0.0,0.0,"[{'siglaUnidadeMedida': 'SER', 'descricaoAnexo': 'SMS - CONTRATAÇÃO DE OBRA DA CONSTRUÇÃO DA UBS JD. BRASÍLIA - PERÍODO: JANEIRO/2024.', 'qtdeAnexo': 1, 'valorUnitarioAnexo': 327803.08}]",,,,,,2
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,21111,31806,2024,2,29/02/2024 00:00:00,6018202300469946,05633207000117,SPALLA ENGENHARIA LTDA,15970,2023,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,10,Saúde,301,Atenção Básica,3003,"Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilânc",1525,Construção e Implantação de Equipamentos de Atenção Básica e Especiali,4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,51,Obras em Andamento - Uso Comum do Povo,08.1.759.1224,PMSP-SF/COADM-Fundo Municipal de Desenvolvimento Social-FMD,0,Hospitais e Similares ,8,Obras e Instalações,294350.36,0.0,294350.36,0.0,0.0,0.0,"[{'siglaUnidadeMedida': 'SER', 'descricaoAnexo': 'SMS - CONSTRUÇÃO DE UNIDADE BÁSICA DE SAÚDE - UBS PRIMAVERA COLORADO - RUA ANTONIO RIBEIRO MACEDO, 264 - JARDIM PORTEIRA GRANDE - SUB SAPOPEMBA. - PERÍODO: JANEIRO/2024', 'qtdeAnexo': 1, 'valorUnitarioAnexo': 294350.36}]",,,,,,2
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,21111,31814,2024,2,29/02/2024 00:00:00,6018202300745803,44721630000120,NOVA JRA EMPREENDIMENTOS E ENGENHARIA LTDA,23433,2023,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,10,Saúde,301,Atenção Básica,3003,"Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilânc",1525,Construção e Implantação de Equipamentos de Atenção Básica e Especiali,4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,51,Obras em Andamento - Uso Comum do Povo,08.1.759.1224,PMSP-SF/COADM-Fundo Municipal de Desenvolvimento Social-FMD,0,Hospitais e Similares ,8,Obras e Instalações,664836.37,0.0,664836.37,0.0,0.0,0.0,"[{'siglaUnidadeMedida': 'SER', 'descricaoAnexo': 'SMS - CONTRATAÇÃO DE EMPRESA OU CONSÓRCIO DE EMPRESAS PARA EXECUÇÃO DE OBRAS PARA CONSTRUÇÃO DE UNIDADES BÁSICAS DE SAÚDE PARA SMS COM FORNECIMENTO DE MATERIAL E MÃO-DE-OBRA – LOTE 03 - UBS JARDIM KIOTO - JANEIRO/2024', 'qtdeAnexo': 1, 'valorUnitarioAnexo': 664836.37}]",,,,,,2
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,21111,31822,2024,2,29/02/2024 00:00:00,6018202100763794,49723802000119,SCOPUS CONSTRUTORA & INCORPORADORA LTDA,5955,2024,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,10,Saúde,301,Atenção Básica,3003,"Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilânc",1525,Construção e Implantação de Equipamentos de Atenção Básica e Especiali,4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,51,Obras em Andamento - Uso Comum do Povo,08.1.759.1224,PMSP-SF/COADM-Fundo Municipal de Desenvolvimento Social-FMD,0,Hospitais e Similares ,8,Obras e Instalações,395274.24,0.0,395274.24,0.0,0.0,0.0,"[{'siglaUnidadeMedida': 'SER', 'descricaoAnexo': 'SMS - EXECUÇÃO DE OBRAS DE CONSTRUÇÃO DE UNIDADES BÁSICA DE SAÚDE - UBS CIDADE DUTRA.', 'qtdeAnexo': 1, 'valorUnitarioAnexo': 395274.24}]",,,,,,2
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,21111,31844,2024,2,29/02/2024 00:00:00,6018202300745102,15009784000196,FP PROJETOS EMPREENDIMENTOS LTDA,23422,2023,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,10,Saúde,301,Atenção Básica,3003,"Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilânc",1525,Construção e Implantação de Equipamentos de Atenção Básica e Especiali,4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,51,Obras em Andamento - Uso Comum do Povo,08.1.759.1224,PMSP-SF/COADM-Fundo Municipal de Desenvolvimento Social-FMD,0,Hospitais e Similares ,8,Obras e Instalações,90000.0,0.0,84713.42,0.0,0.0,0.0,"[{'siglaUnidadeMedida': 'SER', 'descricaoAnexo': 'SMS - CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DE OBRAS PARA CONSTRUÇÃO DE UNIDADES BÁSICAS DE SAÚDE PARA SMS COM FORNECIMENTO DE MATERIAL E MÃO DE OBRA - LOTE 02 - UBS IPOJUCA - PERÍODO: JANEIRO/2024.', 'qtdeAnexo': 1, 'valorUnitarioAnexo': 90000.0}]",,,,,,2
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,21111,31845,2024,2,29/02/2024 00:00:00,6018202301155686,34730331000107,DPT ENGENHARIA E ARQUITETURA LTDA,37822,2023,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,10,Saúde,301,Atenção Básica,3003,"Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilânc",1525,Construção e Implantação de Equipamentos de Atenção Básica e Especiali,4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,51,Obras em Andamento - Uso Comum do Povo,08.1.759.1224,PMSP-SF/COADM-Fundo Municipal de Desenvolvimento Social-FMD,0,Hospitais e Similares ,8,Obras e Instalações,90000.0,0.0,86825.07,0.0,0.0,0.0,"[{'siglaUnidadeMedida': 'SER', 'descricaoAnexo': 'SMS - CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DA CONSTRUÇÃO DA UBS JARDIM FONTALIS (LOTE 3) PARA A SECRETARIA MUNICIPAL DA SAÚDE. COM FORNECIMENTO DE MATERIAL E MÃO-DE-OBRA - PERÍODO: JANEIRO/2024.', 'qtdeAnexo': 1, 'valorUnitarioAnexo': 90000.0}]",,,,,,2
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,21111,31846,2024,2,29/02/2024 00:00:00,6018202300747814,06297348000179,DEKTON ENGENHARIA E CONSTRUCAO LTDA,23568,2023,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,10,Saúde,301,Atenção Básica,3003,"Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilânc",1525,Construção e Implantação de Equipamentos de Atenção Básica e Especiali,4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,51,Obras em Andamento - Uso Comum do Povo,08.1.759.1224,PMSP-SF/COADM-Fundo Municipal de Desenvolvimento Social-FMD,0,Hospitais e Similares ,8,Obras e Instalações,95000.0,0.0,93824.04,0.0,0.0,0.0,"[{'siglaUnidadeMedida': 'SER', 'descricaoAnexo': 'SMS - CONTRATAÇÃO DE EMPRESA PARA A EXECUÇÃO DE OBRAS PARA CONSTRUÇÃO DE UNIDADES BÁSICAS DE SAÚDE PARA SECRETARIA MUNICIPAL DE SAÚDE, COM FORNECIMENTO DE MATERIAL E MÃO-DE-OBRA - UBS JARDIM PROGRESSO - PERÍODO: JANEIRO/2024.', 'qtdeAnexo': 1, 'valorUnitarioAnexo': 95000.0}]",,,,,,2
