txtDescricaoMovimentoReceita,valOrcadoInicial,codMovimentoReceita,valRealizado,modifiedMode,usuarioOperacao,mesAteMovimento_consulta
TERMO DE PERMISSÃO DE USO - DECRETO 58.727/2019 - FMD,419648.0,1311020103210000001100000,0.0,5,,4
TERMO DE PERMISSÃO DE USO - DECRETO 58.727/2019 - FMD,419648.0,1311020103210000001101000,0.0,5,,4
FUNDO MUNICIPAL DE DESENVOLVIMENTO SOCIAL,0.0,1321050101090890000000000,41142835.73,5,,4
OUTORGAS PROVENIENTES DE CONCESSÕES - FMD,101631444.0,1339990101000000000000000,27095830.42,5,,4
OUTORGAS PROVENIENTES DE CONCESSÕES - FMD,101631444.0,1339990101000000001100000,27095830.42,5,,4
OUTORGAS PROVENIENTES DE CONCESSÕES - FMD,101631444.0,1339990101000000001101000,27095830.42,5,,4
CESSÃO DE DIREITO DE NOMEAÇÃO (NAMING RIGHTS) - FMD,3603100.0,1399990101010030000000000,0.0,5,,4
CESSÃO DE DIREITO DE NOMEAÇÃO (NAMING RIGHTS) - FMD,3603100.0,1399990101010030001100000,0.0,5,,4
CESSÃO DE DIREITO DE NOMEAÇÃO (NAMING RIGHTS) - FMD,3603100.0,1399990101010030001101000,0.0,5,,4
ALIENAÇÃO DE BENS E DIREITOS IMOBILIÁRIOS - FMD,0.0,2221010101020020001101000,3478847.07,5,,4
TERMO DE PERMISSÃO DE USO - DECRETO 58.727/2019 - FMD,419648.0,1311020103210000000000000,0.0,5,,5
TERMO DE PERMISSÃO DE USO - DECRETO 58.727/2019 - FMD,419648.0,1311020103210000001100000,0.0,5,,5
TERMO DE PERMISSÃO DE USO - DECRETO 58.727/2019 - FMD,419648.0,1311020103210000001101000,0.0,5,,5
FUNDO MUNICIPAL DE DESENVOLVIMENTO SOCIAL,0.0,1321050101090890000000000,52032756.1,5,,5
OUTORGAS PROVENIENTES DE CONCESSÕES - FMD,101631444.0,1339990101000000000000000,38537712.27,5,,5
OUTORGAS PROVENIENTES DE CONCESSÕES - FMD,101631444.0,1339990101000000001100000,38537712.27,5,,5
OUTORGAS PROVENIENTES DE CONCESSÕES - FMD,101631444.0,1339990101000000001101000,38537712.27,5,,5
CESSÃO DE DIREITO DE NOMEAÇÃO (NAMING RIGHTS) - FMD,3603100.0,1399990101010030000000000,0.0,5,,5
CESSÃO DE DIREITO DE NOMEAÇÃO (NAMING RIGHTS) - FMD,3603100.0,1399990101010030001100000,0.0,5,,5
CESSÃO DE DIREITO DE NOMEAÇÃO (NAMING RIGHTS) - FMD,3603100.0,1399990101010030001101000,0.0,5,,5
ALIENAÇÃO DE BENS E DIREITOS IMOBILIÁRIOS - FMD,0.0,2221010101020020001101000,3530297.07,5,,5
TERMO DE PERMISSÃO DE USO - DECRETO 58.727/2019 - FMD,419648.0,1311020103210000000000000,0.0,5,,6
TERMO DE PERMISSÃO DE USO - DECRETO 58.727/2019 - FMD,419648.0,1311020103210000001100000,0.0,5,,6
TERMO DE PERMISSÃO DE USO - DECRETO 58.727/2019 - FMD,419648.0,1311020103210000001101000,0.0,5,,6
FUNDO MUNICIPAL DE DESENVOLVIMENTO SOCIAL,0.0,1321050101090890000000000,62039424.49,5,,6
OUTORGAS PROVENIENTES DE CONCESSÕES - FMD,101631444.0,1339990101000000000000000,47770407.74,5,,6
OUTORGAS PROVENIENTES DE CONCESSÕES - FMD,101631444.0,1339990101000000001100000,47770407.74,5,,6
OUTORGAS PROVENIENTES DE CONCESSÕES - FMD,101631444.0,1339990101000000001101000,47770407.74,5,,6
CESSÃO DE DIREITO DE NOMEAÇÃO (NAMING RIGHTS) - FMD,3603100.0,1399990101010030000000000,0.0,5,,6
CESSÃO DE DIREITO DE NOMEAÇÃO (NAMING RIGHTS) - FMD,3603100.0,1399990101010030001100000,0.0,5,,6
CESSÃO DE DIREITO DE NOMEAÇÃO (NAMING RIGHTS) - FMD,3603100.0,1399990101010030001101000,0.0,5,,6
ALIENAÇÃO DE BENS E DIREITOS IMOBILIÁRIOS - FMD,0.0,2221010101020020001101000,3530297.07,5,,6
TERMO DE PERMISSÃO DE USO - DECRETO 58.727/2019 - FMD,419648.0,1311020103210000000000000,0.0,5,,7
TERMO DE PERMISSÃO DE USO - DECRETO 58.727/2019 - FMD,419648.0,1311020103210000001100000,0.0,5,,7
TERMO DE PERMISSÃO DE USO - DECRETO 58.727/2019 - FMD,419648.0,1311020103210000001101000,0.0,5,,7
FUNDO MUNICIPAL DE DESENVOLVIMENTO SOCIAL,0.0,1321050101090890000000000,70670974.82,5,,7
OUTORGAS PROVENIENTES DE CONCESSÕES - FMD,101631444.0,1339990101000000000000000,60070464.33,5,,7
OUTORGAS PROVENIENTES DE CONCESSÕES - FMD,101631444.0,1339990101000000001100000,60070464.33,5,,7
OUTORGAS PROVENIENTES DE CONCESSÕES - FMD,101631444.0,1339990101000000001101000,60070464.33,5,,7
CESSÃO DE DIREITO DE NOMEAÇÃO (NAMING RIGHTS) - FMD,3603100.0,1399990101010030000000000,0.0,5,,7
CESSÃO DE DIREITO DE NOMEAÇÃO (NAMING RIGHTS) - FMD,3603100.0,1399990101010030001100000,0.0,5,,7
CESSÃO DE DIREITO DE NOMEAÇÃO (NAMING RIGHTS) - FMD,3603100.0,1399990101010030001101000,0.0,5,,7
ALIENAÇÃO DE BENS E DIREITOS IMOBILIÁRIOS - FMD,0.0,2221010101020020001101000,3530297.07,5,,7
TERMO DE PERMISSÃO DE USO - DECRETO 58.727/2019 - FMD,419648.0,1311020103210000000000000,0.0,5,,8
TERMO DE PERMISSÃO DE USO - DECRETO 58.727/2019 - FMD,419648.0,1311020103210000001100000,0.0,5,,8
TERMO DE PERMISSÃO DE USO - DECRETO 58.727/2019 - FMD,419648.0,1311020103210000001101000,0.0,5,,8
FUNDO MUNICIPAL DE DESENVOLVIMENTO SOCIAL,0.0,1321050101090890000000000,78989001.89,5,,8
OUTORGAS PROVENIENTES DE CONCESSÕES - FMD,101631444.0,1339990101000000000000000,75983347.2,5,,8
OUTORGAS PROVENIENTES DE CONCESSÕES - FMD,101631444.0,1339990101000000001100000,75983347.2,5,,8
OUTORGAS PROVENIENTES DE CONCESSÕES - FMD,101631444.0,1339990101000000001101000,75983347.2,5,,8
CESSÃO DE DIREITO DE NOMEAÇÃO (NAMING RIGHTS) - FMD,3603100.0,1399990101010030000000000,0.0,5,,8
CESSÃO DE DIREITO DE NOMEAÇÃO (NAMING RIGHTS) - FMD,3603100.0,1399990101010030001100000,0.0,5,,8
CESSÃO DE DIREITO DE NOMEAÇÃO (NAMING RIGHTS) - FMD,3603100.0,1399990101010030001101000,0.0,5,,8
ALIENAÇÃO DE BENS E DIREITOS IMOBILIÁRIOS - FMD,0.0,2221010101020020001101000,3530297.07,5,,8
TERMO DE PERMISSÃO DE USO - DECRETO 58.727/2019 - FMD,419648.0,1311020103210000000000000,0.0,5,,9
TERMO DE PERMISSÃO DE USO - DECRETO 58.727/2019 - FMD,419648.0,1311020103210000001100000,0.0,5,,9
TERMO DE PERMISSÃO DE USO - DECRETO 58.727/2019 - FMD,419648.0,1311020103210000001101000,0.0,5,,9
FUNDO MUNICIPAL DE DESENVOLVIMENTO SOCIAL,4013132.6,1321050101090890000000000,85710734.55,5,,9
OUTORGAS PROVENIENTES DE CONCESSÕES - FMD,177618311.4,1339990101000000000000000,88143869.92,5,,9
OUTORGAS PROVENIENTES DE CONCESSÕES - FMD,177618311.4,1339990101000000001100000,88143869.92,5,,9
OUTORGAS PROVENIENTES DE CONCESSÕES - FMD,177618311.4,1339990101000000001101000,88143869.92,5,,9
CESSÃO DE DIREITO DE NOMEAÇÃO (NAMING RIGHTS) - FMD,3603100.0,1399990101010030000000000,0.0,5,,9
CESSÃO DE DIREITO DE NOMEAÇÃO (NAMING RIGHTS) - FMD,3603100.0,1399990101010030001100000,0.0,5,,9
CESSÃO DE DIREITO DE NOMEAÇÃO (NAMING RIGHTS) - FMD,3603100.0,1399990101010030001101000,0.0,5,,9
ALIENAÇÃO DE BENS E DIREITOS IMOBILIÁRIOS - FMD,0.0,2221010101020020001101000,3530297.07,5,,9
TERMO DE PERMISSÃO DE USO - DECRETO 58.727/2019 - FMD,419648.0,1311020103210000000000000,0.0,5,,10
TERMO DE PERMISSÃO DE USO - DECRETO 58.727/2019 - FMD,419648.0,1311020103210000001100000,0.0,5,,10
TERMO DE PERMISSÃO DE USO - DECRETO 58.727/2019 - FMD,419648.0,1311020103210000001101000,0.0,5,,10
FUNDO MUNICIPAL DE DESENVOLVIMENTO SOCIAL,4013132.6,1321050101090890000000000,91738723.37,5,,10
OUTORGAS PROVENIENTES DE CONCESSÕES - FMD,177618311.4,1339990101000000000000000,99128749.32,5,,10
OUTORGAS PROVENIENTES DE CONCESSÕES - FMD,177618311.4,1339990101000000001100000,99128749.32,5,,10
OUTORGAS PROVENIENTES DE CONCESSÕES - FMD,177618311.4,1339990101000000001101000,99128749.32,5,,10
CESSÃO DE DIREITO DE NOMEAÇÃO (NAMING RIGHTS) - FMD,3603100.0,1399990101010030000000000,0.0,5,,10
CESSÃO DE DIREITO DE NOMEAÇÃO (NAMING RIGHTS) - FMD,3603100.0,1399990101010030001100000,0.0,5,,10
CESSÃO DE DIREITO DE NOMEAÇÃO (NAMING RIGHTS) - FMD,3603100.0,1399990101010030001101000,0.0,5,,10
ALIENAÇÃO DE BENS E DIREITOS IMOBILIÁRIOS - FMD,0.0,2221010101020020001101000,3530297.07,5,,10
TERMO DE PERMISSÃO DE USO - DECRETO 58.727/2019 - FMD,419648.0,1311020103210000000000000,0.0,5,,11
TERMO DE PERMISSÃO DE USO - DECRETO 58.727/2019 - FMD,419648.0,1311020103210000001100000,0.0,5,,11
TERMO DE PERMISSÃO DE USO - DECRETO 58.727/2019 - FMD,419648.0,1311020103210000001101000,0.0,5,,11
FUNDO MUNICIPAL DE DESENVOLVIMENTO SOCIAL,4013132.6,1321050101090890000000000,97028760.36,5,,11
OUTORGAS PROVENIENTES DE CONCESSÕES - FMD,177618311.4,1339990101000000000000000,110209489.61,5,,11
OUTORGAS PROVENIENTES DE CONCESSÕES - FMD,177618311.4,1339990101000000001100000,110209489.61,5,,11
OUTORGAS PROVENIENTES DE CONCESSÕES - FMD,177618311.4,1339990101000000001101000,110209489.61,5,,11
CESSÃO DE DIREITO DE NOMEAÇÃO (NAMING RIGHTS) - FMD,3603100.0,1399990101010030000000000,0.0,5,,11
CESSÃO DE DIREITO DE NOMEAÇÃO (NAMING RIGHTS) - FMD,3603100.0,1399990101010030001100000,0.0,5,,11
CESSÃO DE DIREITO DE NOMEAÇÃO (NAMING RIGHTS) - FMD,3603100.0,1399990101010030001101000,0.0,5,,11
ALIENAÇÃO DE BENS E DIREITOS IMOBILIÁRIOS - FMD,0.0,2221010101020020001101000,3530297.07,5,,11
TERMO DE PERMISSÃO DE USO - DECRETO 58.727/2019 - FMD,419648.0,1311020103210000000000000,0.0,5,,12
TERMO DE PERMISSÃO DE USO - DECRETO 58.727/2019 - FMD,419648.0,1311020103210000001100000,0.0,5,,12
TERMO DE PERMISSÃO DE USO - DECRETO 58.727/2019 - FMD,419648.0,1311020103210000001101000,0.0,5,,12
FUNDO MUNICIPAL DE DESENVOLVIMENTO SOCIAL,4013132.6,1321050101090890000000000,100488722.37,5,,12
OUTORGAS PROVENIENTES DE CONCESSÕES - FMD,177618311.4,1339990101000000000000000,113525641.83,5,,12
OUTORGAS PROVENIENTES DE CONCESSÕES - FMD,177618311.4,1339990101000000001100000,113525641.83,5,,12
OUTORGAS PROVENIENTES DE CONCESSÕES - FMD,177618311.4,1339990101000000001101000,113525641.83,5,,12
CESSÃO DE DIREITO DE NOMEAÇÃO (NAMING RIGHTS) - FMD,3603100.0,1399990101010030000000000,0.0,5,,12
CESSÃO DE DIREITO DE NOMEAÇÃO (NAMING RIGHTS) - FMD,3603100.0,1399990101010030001100000,0.0,5,,12
CESSÃO DE DIREITO DE NOMEAÇÃO (NAMING RIGHTS) - FMD,3603100.0,1399990101010030001101000,0.0,5,,12
ALIENAÇÃO DE BENS E DIREITOS IMOBILIÁRIOS - FMD,0.0,2221010101020020001101000,3530297.07,5,,12
