codEmpresa,nomEmpresa,numReserva,codEmpenho,anoEmpenho,mesEmpenho,datEmpenho,codProcesso,numCpfCnpj,txtRazaoSocial,numContrato,anoContrato,codOrgao,txDescricaoOrgao,codUnidade,txDescricaoUnidade,codFuncao,txDescricaoFuncao,codSubFuncao,txDescricaoSubFuncao,codPrograma,txDescricaoPrograma,codProjetoAtividade,txDescricaoProjetoAtividade,codCategoria,txDescricaoCategoriaEconomica,codGrupo,txDescricaoGrupoDespesa,codModalidade,txDescricaoModalidade,codElemento,txDescricaoElemento,codFonteRecurso,txDescricaoFonteRecurso,codItemDespesa,txDescricaoItemDespesa,codSubElemento,txDescricaoSubElementoDespesa,valTotalEmpenhado,valAnuladoEmpenho,valEmpenhadoLiquido,valLiquidado,valPagoExercicio,valPagoRestos,anexos,codReferencia,codDestinacaoRecurso,codVinculacaoRecurso,codExeFonte,numeroOriginalContrato
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,27589,40139,2025,3,20/03/2025 00:00:00,6018202300469970,51182145000191,CONSTRUTORA SANDIN LTDA,15944,2023,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3026,Ações e Serviços da Saúde em Atenção Hospitalar e de Urgência e Emergê,1535,Construção e Implantação de Equipamentos em Atenção Hospitalar e de Ur,4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,51,Obras em Andamento - Uso Comum do Povo,08.1.759.1224,PMSP-SF/COADM-Fundo Municipal de Desenvolvimento Social-FMD,0,Hospitais e Similares ,8,Obras e Instalações,320000.0,0.0,320000.0,320000.0,320000.0,0.0,"[{""siglaUnidadeMedida"": ""SER"", ""descricaoAnexo"": ""SMS - CONSTRUÇÃO DE UNIDADE DE PRONTO ATENDIMENTO - UPA SAPOPEMBA - EXERCÍCIO 2025."", ""qtdeAnexo"": 1, ""valorUnitarioAnexo"": 320000.0}]",,,,,071/2023
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,27589,40154,2025,3,20/03/2025 00:00:00,6018202300747687,51803790000184,CONSORCIO UG,26613,2023,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3026,Ações e Serviços da Saúde em Atenção Hospitalar e de Urgência e Emergê,1535,Construção e Implantação de Equipamentos em Atenção Hospitalar e de Ur,4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,51,Obras em Andamento - Uso Comum do Povo,08.1.759.1224,PMSP-SF/COADM-Fundo Municipal de Desenvolvimento Social-FMD,0,Hospitais e Similares ,8,Obras e Instalações,320000.0,0.0,320000.0,320000.0,320000.0,0.0,"[{""siglaUnidadeMedida"": ""SER"", ""descricaoAnexo"": ""SMS - CONTRATAÇÃO DE OBRA DA CONSTRUÇÃO DA UPA GRAJAÚ - EXERCÍCIO/2025."", ""qtdeAnexo"": 1, ""valorUnitarioAnexo"": 320000.0}]",,,,,145/2023
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,27589,40173,2025,3,20/03/2025 00:00:00,6018202401325672,30037029000109,APENG SERVICOS E CONSTRUCOES LTDA,41575,2024,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3026,Ações e Serviços da Saúde em Atenção Hospitalar e de Urgência e Emergê,1535,Construção e Implantação de Equipamentos em Atenção Hospitalar e de Ur,4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,51,Obras em Andamento - Uso Comum do Povo,08.1.759.1224,PMSP-SF/COADM-Fundo Municipal de Desenvolvimento Social-FMD,0,Hospitais e Similares ,8,Obras e Instalações,50000.0,0.0,50000.0,50000.0,50000.0,0.0,"[{""siglaUnidadeMedida"": ""SER"", ""descricaoAnexo"": ""SMS - CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DA CONSTRUÇÃO DA UPA CIDADE TIRADENTES II - EXERCÍCIO 2025."", ""qtdeAnexo"": 1, ""valorUnitarioAnexo"": 50000.0}]",,,,,145/2024
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,27589,40200,2025,3,20/03/2025 00:00:00,6018202401326172,02120261000170,SHOP SIGNS OBRAS E SERVICOS LTDA,41279,2024,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3026,Ações e Serviços da Saúde em Atenção Hospitalar e de Urgência e Emergê,1535,Construção e Implantação de Equipamentos em Atenção Hospitalar e de Ur,4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,51,Obras em Andamento - Uso Comum do Povo,08.1.759.1224,PMSP-SF/COADM-Fundo Municipal de Desenvolvimento Social-FMD,0,Hospitais e Similares ,8,Obras e Instalações,100000.0,0.0,100000.0,100000.0,100000.0,0.0,"[{""siglaUnidadeMedida"": ""SER"", ""descricaoAnexo"": ""SMS - CONTRATAÇÃO SEMI-INTEGRADA DE EMPRESA OU CONSÓRCIO, COM VISTAS A ELABORAÇÃO DE PROJETOS EXECUTIVOS E REALIZAÇÃO DE OBRAS DE REFORMA DA UPA ITAQUERA - EXERCÍCIO 2025."", ""qtdeAnexo"": 1, ""valorUnitarioAnexo"": 100000.0}]",,,,,138/2024
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,27587,40204,2025,3,20/03/2025 00:00:00,6018202400254194,04860624000130,VPP CONSTRUTORA LTDA,7337,2024,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,10,Saúde,301,Atenção Básica,3003,"Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilânc",1525,Construção e Implantação de Equipamentos de Atenção Básica e Especiali,4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,51,Obras em Andamento - Uso Comum do Povo,08.1.759.1224,PMSP-SF/COADM-Fundo Municipal de Desenvolvimento Social-FMD,0,Hospitais e Similares ,8,Obras e Instalações,320000.0,0.0,320000.0,320000.0,320000.0,0.0,"[{""siglaUnidadeMedida"": ""SER"", ""descricaoAnexo"": ""SMS - CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DE CONSTRUÇÃO DA UBS CANTINHO DO CÉU, COM FORNECIMENTO DE MATERIAL E MÃO-DE-OBRA – LOTE 02 - EXERCÍCIO 2025."", ""qtdeAnexo"": 1, ""valorUnitarioAnexo"": 320000.0}]",,,,,030/2024
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,27587,40214,2025,3,20/03/2025 00:00:00,6018202100763794,49723802000119,SCOPUS CONSTRUTORA & INCORPORADORA LTDA,21744,2022,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,10,Saúde,301,Atenção Básica,3003,"Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilânc",1525,Construção e Implantação de Equipamentos de Atenção Básica e Especiali,4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,51,Obras em Andamento - Uso Comum do Povo,08.1.759.1224,PMSP-SF/COADM-Fundo Municipal de Desenvolvimento Social-FMD,0,Hospitais e Similares ,8,Obras e Instalações,320000.0,0.0,320000.0,320000.0,320000.0,0.0,"[{""siglaUnidadeMedida"": ""SER"", ""descricaoAnexo"": ""SMS - EXECUÇÃO DE OBRAS DE CONSTRUÇÃO DA UBS CIDADE DUTRA – LOTE 3 - EXERCÍCIO DE 2025."", ""qtdeAnexo"": 1, ""valorUnitarioAnexo"": 320000.0}]",,,,,134/2022
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,26956,40474,2025,3,20/03/2025 00:00:00,6018202301155325,01294872000172,PILAO ENGENHARIA E CONSTRUCOES LTDA,37706,2023,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3026,Ações e Serviços da Saúde em Atenção Hospitalar e de Urgência e Emergê,1536,"Ampliação, Reforma e Requalificação de Equipamentos em Atenção Hospita",4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,51,Obras em Andamento - Uso Comum do Povo,08.1.759.1224,PMSP-SF/COADM-Fundo Municipal de Desenvolvimento Social-FMD,0,Hospitais e Similares ,8,Obras e Instalações,320000.0,0.0,320000.0,320000.0,320000.0,0.0,"[{""siglaUnidadeMedida"": ""SER"", ""descricaoAnexo"": ""SMS - CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DE REFORMA DA UPA CIDADE ADEMAR, PARA SECRETARIA MUNICIPAL DE SAÚDE, COM FORNECIMENTO DE MATERIAL E MÃO-DE-OBRA – ACRÉSCIMO - EXERCÍCIO 2025."", ""qtdeAnexo"": 1, ""valorUnitarioAnexo"": 320000.0}]",,,,,188/2023
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,26956,40487,2025,3,20/03/2025 00:00:00,6018202300747903,51804427000183,CONSORCIO SAUDE - PMSP,28165,2023,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3026,Ações e Serviços da Saúde em Atenção Hospitalar e de Urgência e Emergê,1536,"Ampliação, Reforma e Requalificação de Equipamentos em Atenção Hospita",4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,51,Obras em Andamento - Uso Comum do Povo,08.1.759.1224,PMSP-SF/COADM-Fundo Municipal de Desenvolvimento Social-FMD,0,Hospitais e Similares ,8,Obras e Instalações,500000.0,0.0,500000.0,500000.0,500000.0,0.0,"[{""siglaUnidadeMedida"": ""SER"", ""descricaoAnexo"": ""SMS - CONTRATAÇÃO DE REFORMA DA UPA SANTANA  - PERÍODO: EXERCÍCIO DE 2025."", ""qtdeAnexo"": 1, ""valorUnitarioAnexo"": 500000.0}]",,,,,151/2023
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,26956,40513,2025,3,20/03/2025 00:00:00,6018202400871215,55483217000191,CONSORCIO HOSPITAL TATUAPE,27661,2024,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3026,Ações e Serviços da Saúde em Atenção Hospitalar e de Urgência e Emergê,1536,"Ampliação, Reforma e Requalificação de Equipamentos em Atenção Hospita",4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,51,Obras em Andamento - Uso Comum do Povo,08.1.759.1224,PMSP-SF/COADM-Fundo Municipal de Desenvolvimento Social-FMD,0,Hospitais e Similares ,8,Obras e Instalações,200000.0,0.0,200000.0,200000.0,200000.0,0.0,"[{""siglaUnidadeMedida"": ""SER"", ""descricaoAnexo"": ""SMS – CONTRATAÇÃO DE EMPRESA, PARA SERVIÇOS DE ARQUITETURA E ENGENHARIA E EXECUÇÃO DE OBRAS COM VISTAS À REFORMA E AMPLIAÇÃO, COM FORNECIMENTO DE MATERIAL, EQUIPAMENTO E MÃO-DE-OBRA - LOTE 02 - HOSPITAL MUNICIPAL DR CARMINO CARICCHIO – EXERCÍCIO 2025."", ""qtdeAnexo"": 1, ""valorUnitarioAnexo"": 200000.0}]",,,,,093/2024
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,26956,40565,2025,3,21/03/2025 00:00:00,6018202400871290,55757193000111,CONSORCIO RENOVA SAUDE,27805,2024,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3026,Ações e Serviços da Saúde em Atenção Hospitalar e de Urgência e Emergê,1536,"Ampliação, Reforma e Requalificação de Equipamentos em Atenção Hospita",4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,51,Obras em Andamento - Uso Comum do Povo,08.1.759.1224,PMSP-SF/COADM-Fundo Municipal de Desenvolvimento Social-FMD,0,Hospitais e Similares ,8,Obras e Instalações,200000.0,0.0,200000.0,200000.0,200000.0,0.0,"[{""siglaUnidadeMedida"": ""SER"", ""descricaoAnexo"": ""SMS - SERVIÇOS DE ARQUITETURA E ENGENHARIA E EXECUÇÃO DE OBRAS COM VISTAS À REFORMA E AMPLIAÇÃO DO LOTE 3 - HOSPITAL MUNICIPAL DR BENEDICTO MONTENEGRO - EXERCÍCIO 2025."", ""qtdeAnexo"": 1, ""valorUnitarioAnexo"": 200000.0}]",,,,,094/2024
