codEmpresa,nomEmpresa,numReserva,codEmpenho,anoEmpenho,mesEmpenho,datEmpenho,codProcesso,numCpfCnpj,txtRazaoSocial,numContrato,anoContrato,codOrgao,txDescricaoOrgao,codUnidade,txDescricaoUnidade,codFuncao,txDescricaoFuncao,codSubFuncao,txDescricaoSubFuncao,codPrograma,txDescricaoPrograma,codProjetoAtividade,txDescricaoProjetoAtividade,codCategoria,txDescricaoCategoriaEconomica,codGrupo,txDescricaoGrupoDespesa,codModalidade,txDescricaoModalidade,codElemento,txDescricaoElemento,codFonteRecurso,txDescricaoFonteRecurso,codItemDespesa,txDescricaoItemDespesa,codSubElemento,txDescricaoSubElementoDespesa,valTotalEmpenhado,valAnuladoEmpenho,valEmpenhadoLiquido,valLiquidado,valPagoExercicio,valPagoRestos,anexos,codReferencia,codDestinacaoRecurso,codVinculacaoRecurso,codExeFonte,numeroOriginalContrato
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,25924,38348,2026,4,01/04/2026 00:00:00,6018202400254240,00688529000140,JB CONSTRUCOES E EMPREENDIMENTOS LTDA,7318,2024,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,10,Saúde,302,Assistência Hospitalar e Ambulatorial,4016,Saúde em Atenção Hospitalar e de Urgência e Emergência,1535,Construção e Implantação de Equipamentos em Atenção Hospitalar e de Ur,4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,51,Obras em Andamento - Uso Comum do Povo,08.1.759.1224,PMSP-SF/COADM-Fundo Municipal de Desenvolvimento Social-FMD,0,Hospitais e Similares ,8,Obras e Instalações,1906103.38,0.0,1906103.38,0.0,0.0,0.0,"[{""siglaUnidadeMedida"": ""SER"", ""descricaoAnexo"": ""SMS/OBRAS - CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DE CONSTRUÇÃO DA UPA VILA PRUDENTE (LOTE 05), PARA SMS - EXERCÍCIO DE 2026"", ""qtdeAnexo"": 1, ""valorUnitarioAnexo"": 1906103.38}]",,,,,028/2024
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,25924,38358,2026,4,01/04/2026 00:00:00,6018202400254240,00688529000140,JB CONSTRUCOES E EMPREENDIMENTOS LTDA,7318,2024,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,10,Saúde,302,Assistência Hospitalar e Ambulatorial,4016,Saúde em Atenção Hospitalar e de Urgência e Emergência,1535,Construção e Implantação de Equipamentos em Atenção Hospitalar e de Ur,4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,51,Obras em Andamento - Uso Comum do Povo,08.1.759.1224,PMSP-SF/COADM-Fundo Municipal de Desenvolvimento Social-FMD,0,Hospitais e Similares ,8,Obras e Instalações,85072.86,0.0,85072.86,0.0,0.0,0.0,"[{""siglaUnidadeMedida"": ""SER"", ""descricaoAnexo"": ""SMS/OBRAS - CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DE CONSTRUÇÃO DA UPA VILA PRUDENTE (LOTE 05), PARA SMS - EXERCÍCIO DE 2026 - 1º REAJUSTE"", ""qtdeAnexo"": 1, ""valorUnitarioAnexo"": 85072.86}]",,,,,028/2024
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,25914,38393,2026,4,02/04/2026 00:00:00,6018202501218231,56838949000110,CONSTRUTORA PROGREDIOR LTDA,32427,2025,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,10,Saúde,301,Atenção Básica,4015,"Saúde em Atenção Básica, Especialidades e Vigilância",1526,"Ampliação, Reforma e Requalificação de Equipamentos de Atenção Básica ",4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,51,Obras em Andamento - Uso Comum do Povo,08.1.759.1224,PMSP-SF/COADM-Fundo Municipal de Desenvolvimento Social-FMD,0,Hospitais e Similares ,8,Obras e Instalações,90566.59,0.0,90566.59,90549.23,90549.23,0.0,"[{""siglaUnidadeMedida"": ""SER"", ""descricaoAnexo"": ""SMS/OBRAS - EMPRESA ESPECIALIZADA PARA A PRESTAÇÃO DE SERVIÇOS DE REPAROS, ADEQUAÇÕES PONTUAIS E PEQUENOS SERVIÇOS DE ENGENHARIA NOS PRÉDIOS OCUPADOS PELA SMS, COM FORNECIMENTO DE MATERIAL E MÃO-DE-OBRALOTE 02 - LESTE 1- UBS ITAIM PAULISTA - DR. JÚLIO DE GOUVEIA (2ª FASE).\n\n"", ""qtdeAnexo"": 1, ""valorUnitarioAnexo"": 90566.59}]",,,,,101/2025
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,25914,38401,2026,4,02/04/2026 00:00:00,6018202501166754,07534937000196,TETRABASE  ENGENHARIA E CONSTRUCOES LTDA,31344,2025,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,10,Saúde,301,Atenção Básica,4015,"Saúde em Atenção Básica, Especialidades e Vigilância",1526,"Ampliação, Reforma e Requalificação de Equipamentos de Atenção Básica ",4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,51,Obras em Andamento - Uso Comum do Povo,08.1.759.1224,PMSP-SF/COADM-Fundo Municipal de Desenvolvimento Social-FMD,0,Hospitais e Similares ,8,Obras e Instalações,228070.7,0.0,228070.7,227775.54,227775.54,0.0,"[{""siglaUnidadeMedida"": ""SER"", ""descricaoAnexo"": ""SMS/OBRAS - EMPRESA ESPECIALIZADA PARA A PRESTAÇÃO DE SERVIÇOS DE REPAROS, ADEQUAÇÕES PONTUAIS E PEQUENOS SERVIÇOS DE ENGENHARIA NOS PRÉDIOS OCUPADOS PELA SMS, COM FORNECIMENTO DE MATERIAL E MÃO-DE-OBRA - LOTE 03 - LESTE 2 -  CERCAMENTO/MURO JARDIM CIBELE (RUA TOMOICHI SHIMIZU, N° 460)"", ""qtdeAnexo"": 1, ""valorUnitarioAnexo"": 228070.7}]",,,,,028/2025
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,25914,38404,2026,4,02/04/2026 00:00:00,6018202501165634,62533278000181,H E ENGENHARIA COMERCIO E REPRESENTACOES LTDA,32221,2025,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,10,Saúde,301,Atenção Básica,4015,"Saúde em Atenção Básica, Especialidades e Vigilância",1526,"Ampliação, Reforma e Requalificação de Equipamentos de Atenção Básica ",4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,51,Obras em Andamento - Uso Comum do Povo,08.1.759.1224,PMSP-SF/COADM-Fundo Municipal de Desenvolvimento Social-FMD,0,Hospitais e Similares ,8,Obras e Instalações,328805.89,0.0,328805.89,328805.89,328805.89,0.0,"[{""siglaUnidadeMedida"": ""SER"", ""descricaoAnexo"": ""SMS/OBRAS - EMPRESA ESPECIALIZADA PARA A PRESTAÇÃO DE SERVIÇOS DE REPAROS, ADEQUAÇÕES PONTUAIS E PEQUENOS SERVIÇOS DE ENGENHARIA NOS PRÉDIOS OCUPADOS PELA SMS. - LOTE 08- SUL 1- UBS JARDIM MACEDÔNIA."", ""qtdeAnexo"": 1, ""valorUnitarioAnexo"": 328805.89}]",,,,,083/2025
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,25924,38405,2026,4,02/04/2026 00:00:00,6018202300747687,51803790000184,CONSORCIO UG,26613,2023,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,10,Saúde,302,Assistência Hospitalar e Ambulatorial,4016,Saúde em Atenção Hospitalar e de Urgência e Emergência,1535,Construção e Implantação de Equipamentos em Atenção Hospitalar e de Ur,4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,51,Obras em Andamento - Uso Comum do Povo,08.1.759.1224,PMSP-SF/COADM-Fundo Municipal de Desenvolvimento Social-FMD,0,Hospitais e Similares ,8,Obras e Instalações,1383763.84,0.0,1383763.84,0.0,0.0,0.0,"[{""siglaUnidadeMedida"": ""SER"", ""descricaoAnexo"": ""SMS/OBRAS - CONTRATAÇÃO DE OBRA DA CONSTRUÇÃO DA UPA GRAJAÚ - EXERCÍCIO 2026."", ""qtdeAnexo"": 1, ""valorUnitarioAnexo"": 1383763.84}]",,,,,145/2023
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,25924,38407,2026,4,02/04/2026 00:00:00,6018202300747687,51803790000184,CONSORCIO UG,26613,2023,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,10,Saúde,302,Assistência Hospitalar e Ambulatorial,4016,Saúde em Atenção Hospitalar e de Urgência e Emergência,1535,Construção e Implantação de Equipamentos em Atenção Hospitalar e de Ur,4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,51,Obras em Andamento - Uso Comum do Povo,08.1.759.1224,PMSP-SF/COADM-Fundo Municipal de Desenvolvimento Social-FMD,0,Hospitais e Similares ,8,Obras e Instalações,116236.16,0.0,116236.16,0.0,0.0,0.0,"[{""siglaUnidadeMedida"": ""SER"", ""descricaoAnexo"": ""SMS/OBRAS - CONTRATAÇÃO DE OBRA DA CONSTRUÇÃO DA UPA GRAJAÚ - REAJUSTE - EXERCÍCIO 2026."", ""qtdeAnexo"": 1, ""valorUnitarioAnexo"": 116236.16}]",,,,,145/2023
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,25924,38410,2026,4,02/04/2026 00:00:00,6018202300469970,51182145000191,CONSTRUTORA SANDIN LTDA,15944,2023,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,10,Saúde,302,Assistência Hospitalar e Ambulatorial,4016,Saúde em Atenção Hospitalar e de Urgência e Emergência,1535,Construção e Implantação de Equipamentos em Atenção Hospitalar e de Ur,4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,51,Obras em Andamento - Uso Comum do Povo,08.1.759.1224,PMSP-SF/COADM-Fundo Municipal de Desenvolvimento Social-FMD,0,Hospitais e Similares ,8,Obras e Instalações,2659204.74,0.0,2659204.74,0.0,0.0,0.0,"[{""siglaUnidadeMedida"": ""SER"", ""descricaoAnexo"": ""SMS/OBRAS - CONSTRUÇÃO DE UNIDADE DE PRONTO ATENDIMENTO - UPA SAPOPEMBA - EXERCÍCIO 2026."", ""qtdeAnexo"": 1, ""valorUnitarioAnexo"": 2659204.74}]",,,,,071/2023
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,25924,38413,2026,4,02/04/2026 00:00:00,6018202300469970,51182145000191,CONSTRUTORA SANDIN LTDA,15944,2023,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,10,Saúde,302,Assistência Hospitalar e Ambulatorial,4016,Saúde em Atenção Hospitalar e de Urgência e Emergência,1535,Construção e Implantação de Equipamentos em Atenção Hospitalar e de Ur,4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,51,Obras em Andamento - Uso Comum do Povo,08.1.759.1224,PMSP-SF/COADM-Fundo Municipal de Desenvolvimento Social-FMD,0,Hospitais e Similares ,8,Obras e Instalações,210609.02,0.0,210609.02,0.0,0.0,0.0,"[{""siglaUnidadeMedida"": ""SER"", ""descricaoAnexo"": ""SMS/OBRAS - CONSTRUÇÃO DE UNIDADE DE PRONTO ATENDIMENTO - UPA SAPOPEMBA - REAJUSTE - EXERCÍCIO 2026."", ""qtdeAnexo"": 1, ""valorUnitarioAnexo"": 210609.02}]",,,,,071/2023
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,25914,38421,2026,4,02/04/2026 00:00:00,6018202401326288,04206255000166,CONSTRUISO ENGENHARIA E EMPREENDIMENTOS LTDA,41289,2024,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,10,Saúde,301,Atenção Básica,4015,"Saúde em Atenção Básica, Especialidades e Vigilância",1526,"Ampliação, Reforma e Requalificação de Equipamentos de Atenção Básica ",4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,51,Obras em Andamento - Uso Comum do Povo,08.1.759.1224,PMSP-SF/COADM-Fundo Municipal de Desenvolvimento Social-FMD,0,Hospitais e Similares ,8,Obras e Instalações,2265104.42,0.0,2265104.42,0.0,0.0,0.0,"[{""siglaUnidadeMedida"": ""SER"", ""descricaoAnexo"": ""SMS/OBRAS - CONTRATAÇÃO SEMI-INTEGRADA DE EMPRESA OU CONSÓRCIO, COM VISTAS A ELABORAÇÃO DE PROJETOS EXECUTIVOS E REALIZAÇÃO DE OBRAS DE REFORMA DO COMPLEXO PERI PERI - EXERCÍCIO 2026."", ""qtdeAnexo"": 1, ""valorUnitarioAnexo"": 2265104.42}]",,,,,151/2024
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,25914,38422,2026,4,02/04/2026 00:00:00,6018202501135115,67192609000180,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,32064,2025,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,10,Saúde,301,Atenção Básica,4015,"Saúde em Atenção Básica, Especialidades e Vigilância",1526,"Ampliação, Reforma e Requalificação de Equipamentos de Atenção Básica ",4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,51,Obras em Andamento - Uso Comum do Povo,08.1.759.1224,PMSP-SF/COADM-Fundo Municipal de Desenvolvimento Social-FMD,0,Hospitais e Similares ,8,Obras e Instalações,580422.72,0.0,580422.72,478660.38,70199.31,0.0,"[{""siglaUnidadeMedida"": ""SER"", ""descricaoAnexo"": ""SMS - PRESTAÇÃO DE SERVIÇOS DE REPAROS, ADEQUAÇÕES PONTUAIS E PEQUENOS SERVIÇOS DE ENGENHARIA NO – HOSPITAL DIA FLAVIO GIANNOTTI – EXERCÍCIO 2026."", ""qtdeAnexo"": 1, ""valorUnitarioAnexo"": 580422.72}]",,,,,038/2025
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,25914,38424,2026,4,02/04/2026 00:00:00,6018202501162376,66748955000130,ALMEIDA SAPATA ENGENHARIA E CONSTRUCOES LTDA,31420,2025,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,10,Saúde,301,Atenção Básica,4015,"Saúde em Atenção Básica, Especialidades e Vigilância",1526,"Ampliação, Reforma e Requalificação de Equipamentos de Atenção Básica ",4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,51,Obras em Andamento - Uso Comum do Povo,08.1.759.1224,PMSP-SF/COADM-Fundo Municipal de Desenvolvimento Social-FMD,0,Hospitais e Similares ,8,Obras e Instalações,399390.28,0.0,399390.28,399390.21,399390.21,0.0,"[{""siglaUnidadeMedida"": ""SER"", ""descricaoAnexo"": ""SMS/OBRAS - CONTRATAÇÃO DE OBRA PARA MANUTENÇÃO PREVENTIVA, CORRETIVA, REPAROS E ADEQUAÇÕES NA AMA/UBS INTEGRADA PAULO VI - (2ª FASE) - EXERCÍCIO 2026."", ""qtdeAnexo"": 1, ""valorUnitarioAnexo"": 399390.28}]",,,,,021/2025
